index,sample_index,filename,model,target_key,source_text,target_text,ocr_predicted_text,ACC,NED,CER,noise_standard_deviation,noise_seed,generation_seed,source_path,input_path,mask_path,output_path
955,19,06900.png,self_prompting_sd35,special_2,deers,Hcpf_,deers,0.0,0.0,1.0,10.449521849058476,4023,3158,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/06900.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0019_06900.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/06900.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_2/0019.png
956,19,06900.png,self_prompting_sd35,special_3,deers,XKS#?,geers,0.0,0.0,1.0,10.449521849058476,4023,3159,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/06900.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0019_06900.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/06900.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_3/0019.png
957,19,06900.png,self_prompting_sd35,special_4,deers,V@N,peers,0.0,0.0,1.6666666666666667,10.449521849058476,4023,3160,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/06900.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0019_06900.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/06900.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_4/0019.png
958,19,06900.png,self_prompting_sd35,special_5,deers,?$;@c,deers,0.0,0.0,1.0,10.449521849058476,4023,3161,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/06900.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0019_06900.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/06900.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_5/0019.png
959,19,06900.png,self_prompting_sd35,special_6,deers,$&&=_,deers,0.0,0.0,1.0,10.449521849058476,4023,3162,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/i_s/06900.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0019_06900.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-3/mask_s/06900.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_6/0019.png
960,20,19517.png,self_prompting_sd35,case_upper,clank,GHLMY,clank,0.0,0.0,1.0,7.698804648530254,4024,3163,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0020_19517.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_upper/0020.png
961,20,19517.png,self_prompting_sd35,case_lower,clank,ghlmy,clank,0.0,0.0,1.0,7.698804648530254,4024,3164,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0020_19517.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_lower/0020.png
962,20,19517.png,self_prompting_sd35,special_1,clank,vjkmC,clank,0.0,0.0,1.0,7.698804648530254,4024,3165,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0020_19517.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_1/0020.png
963,20,19517.png,self_prompting_sd35,special_2,clank,E$EWI,clank,0.0,0.0,1.0,7.698804648530254,4024,3166,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0020_19517.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_2/0020.png
964,20,19517.png,self_prompting_sd35,special_3,clank,S?Y%G,clank,0.0,0.0,1.0,7.698804648530254,4024,3167,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0020_19517.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_3/0020.png
965,20,19517.png,self_prompting_sd35,special_4,clank,nR@,clank,0.0,0.0,1.6666666666666667,7.698804648530254,4024,3168,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0020_19517.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_4/0020.png
966,20,19517.png,self_prompting_sd35,special_5,clank,"*#.A,",clank,0.0,0.0,1.0,7.698804648530254,4024,3169,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0020_19517.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_5/0020.png
967,20,19517.png,self_prompting_sd35,special_6,clank,"_$-,!",clank,0.0,0.0,1.0,7.698804648530254,4024,3170,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0020_19517.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/19517.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_6/0020.png
968,21,23155.png,self_prompting_sd35,case_upper,rewon,DUXPY,rrwggng,0.0,0.0,1.4,4.870867512401279,4025,3171,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0021_23155.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_upper/0021.png
969,21,23155.png,self_prompting_sd35,case_lower,rewon,duxpy,rrwgon,0.0,0.0,1.2,4.870867512401279,4025,3172,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0021_23155.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_lower/0021.png
970,21,23155.png,self_prompting_sd35,special_1,rewon,JnycA,rewgnn,0.0,0.0,1.2,4.870867512401279,4025,3173,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0021_23155.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_1/0021.png
971,21,23155.png,self_prompting_sd35,special_2,rewon,"Y,nyu",rewgne,0.0,0.0,1.2,4.870867512401279,4025,3174,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0021_23155.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_2/0021.png
972,21,23155.png,self_prompting_sd35,special_3,rewon,*-nwB,rewgne,0.0,0.0,1.2,4.870867512401279,4025,3175,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0021_23155.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_3/0021.png
973,21,23155.png,self_prompting_sd35,special_4,rewon,&NC,fenwgni,0.0,0.0,2.3333333333333335,4.870867512401279,4025,3176,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0021_23155.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_4/0021.png
974,21,23155.png,self_prompting_sd35,special_5,rewon,+!_&C,rewgre,0.0,0.0,1.2,4.870867512401279,4025,3177,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0021_23155.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_5/0021.png
975,21,23155.png,self_prompting_sd35,special_6,rewon,__=+$,rewgn,0.0,0.0,1.0,4.870867512401279,4025,3178,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/i_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0021_23155.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-2/mask_s/23155.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_6/0021.png
976,22,30701.png,self_prompting_sd35,case_upper,sybil,BEFNB,syysybii,0.0,0.0,1.6,7.684762841347468,4026,3179,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0022_30701.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_upper/0022.png
977,22,30701.png,self_prompting_sd35,case_lower,sybil,befnb,sybil,0.0,0.0,1.0,7.684762841347468,4026,3180,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0022_30701.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_lower/0022.png
978,22,30701.png,self_prompting_sd35,special_1,sybil,wQGMt,sybil,0.0,0.0,1.0,7.684762841347468,4026,3181,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0022_30701.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_1/0022.png
979,22,30701.png,self_prompting_sd35,special_2,sybil,*McyZ,sybll,0.0,0.0,1.0,7.684762841347468,4026,3182,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0022_30701.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_2/0022.png
980,22,30701.png,self_prompting_sd35,special_3,sybil,df+J%,sybil,0.0,0.0,1.0,7.684762841347468,4026,3183,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0022_30701.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_3/0022.png
981,22,30701.png,self_prompting_sd35,special_4,sybil,*Iy,sybilis,0.0,0.0,2.3333333333333335,7.684762841347468,4026,3184,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0022_30701.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_4/0022.png
982,22,30701.png,self_prompting_sd35,special_5,sybil,$a&%_,svbilc,0.0,0.0,1.2,7.684762841347468,4026,3185,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0022_30701.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_5/0022.png
983,22,30701.png,self_prompting_sd35,special_6,sybil,*%?:%,sybili,0.0,0.0,1.2,7.684762841347468,4026,3186,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0022_30701.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/30701.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_6/0022.png
984,23,39401.png,self_prompting_sd35,case_upper,knapp,CGMZC,knapp,0.0,0.0,1.0,3.53192453656401,4027,3187,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0023_39401.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_upper/0023.png
985,23,39401.png,self_prompting_sd35,case_lower,knapp,cgmzc,know,0.0,0.0,1.0,3.53192453656401,4027,3188,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0023_39401.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_lower/0023.png
986,23,39401.png,self_prompting_sd35,special_1,knapp,XNMZD,knapp,0.0,0.0,1.0,3.53192453656401,4027,3189,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0023_39401.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_1/0023.png
987,23,39401.png,self_prompting_sd35,special_2,knapp,f@Nqc,know,0.0,0.0,1.0,3.53192453656401,4027,3190,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0023_39401.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_2/0023.png
988,23,39401.png,self_prompting_sd35,special_3,knapp,n=Aw=,knapp,0.0,0.0,1.0,3.53192453656401,4027,3191,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0023_39401.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_3/0023.png
989,23,39401.png,self_prompting_sd35,special_4,knapp,%fP,knapp,0.0,0.0,1.6666666666666667,3.53192453656401,4027,3192,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0023_39401.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_4/0023.png
990,23,39401.png,self_prompting_sd35,special_5,knapp,".l,-.",knappn,0.0,0.0,1.2,3.53192453656401,4027,3193,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0023_39401.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_5/0023.png
991,23,39401.png,self_prompting_sd35,special_6,knapp,-+-!*,knap,0.0,0.0,1.0,3.53192453656401,4027,3194,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0023_39401.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/39401.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_6/0023.png
992,24,13277.png,self_prompting_sd35,case_upper,group,EGYHJ,pootosy,0.0,0.0,1.4,11.852829664727341,4028,3195,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0024_13277.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_upper/0024.png
993,24,13277.png,self_prompting_sd35,case_lower,group,egyhj,paree,0.0,0.0,1.0,11.852829664727341,4028,3196,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0024_13277.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_lower/0024.png
994,24,13277.png,self_prompting_sd35,special_1,group,ZaQyH,pieee,0.0,0.0,1.0,11.852829664727341,4028,3197,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0024_13277.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_1/0024.png
995,24,13277.png,self_prompting_sd35,special_2,group,U*QyY,panny,0.0,0.0,1.0,11.852829664727341,4028,3198,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0024_13277.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_2/0024.png
996,24,13277.png,self_prompting_sd35,special_3,group,"T,EZ_",paraaary,0.0,0.0,1.6,11.852829664727341,4028,3199,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0024_13277.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_3/0024.png
997,24,13277.png,self_prompting_sd35,special_4,group,x@Z,peiapp,0.0,0.0,2.0,11.852829664727341,4028,3200,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0024_13277.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_4/0024.png
998,24,13277.png,self_prompting_sd35,special_5,group,-.F-=,paielee,0.0,0.0,1.4,11.852829664727341,4028,3201,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0024_13277.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_5/0024.png
999,24,13277.png,self_prompting_sd35,special_6,group,":-#.,",pary,0.0,0.0,1.0,11.852829664727341,4028,3202,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0024_13277.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/13277.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_6/0024.png
1000,25,02189.png,self_prompting_sd35,case_upper,hiney,MUSWD,hiney,0.0,0.0,1.0,3.28239971512917,4029,3203,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0025_02189.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_upper/0025.png
1001,25,02189.png,self_prompting_sd35,case_lower,hiney,muswd,hiney,0.0,0.0,1.0,3.28239971512917,4029,3204,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0025_02189.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/case_lower/0025.png
1002,25,02189.png,self_prompting_sd35,special_1,hiney,OUUIH,hiney,0.0,0.0,1.0,3.28239971512917,4029,3205,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0025_02189.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_1/0025.png
1003,25,02189.png,self_prompting_sd35,special_2,hiney,s+aoO,hire,0.0,0.0,1.0,3.28239971512917,4029,3206,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0025_02189.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_2/0025.png
1004,25,02189.png,self_prompting_sd35,special_3,hiney,j:$tT,hiney,0.0,0.0,1.0,3.28239971512917,4029,3207,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0025_02189.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_3/0025.png
1005,25,02189.png,self_prompting_sd35,special_4,hiney,",xh",hiney,0.0,0.0,1.6666666666666667,3.28239971512917,4029,3208,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0025_02189.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_4/0025.png
1006,25,02189.png,self_prompting_sd35,special_5,hiney,??L&!,hiney,0.0,0.0,1.0,3.28239971512917,4029,3209,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0025_02189.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_5/0025.png
1007,25,02189.png,self_prompting_sd35,special_6,hiney,$;?*@,hiney,0.0,0.0,1.0,3.28239971512917,4029,3210,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/i_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/inputs/0025_02189.png,/home/ekim339/project/SD3.5/datasets/SRNet_Datagen/train/train-50k-4/mask_s/02189.png,/home/ekim339/project/SD3.5/experiments/self_prompting_sd35/results/generated/self_prompting_sd35/special_6/0025.png
