index,sample_index,filename,source_text,target_text,input_noise_standard_deviation,input_noise_seed,masking_proportion,masked_character_index,masked_character,glyph_mask_seed,generation_seed,ocr_predicted_text,ACC,NED,CER,masked_character_correct,other_character_1_correct,other_character_2_correct,other_character_3_correct,other_character_4_correct,input_path,output_path
284,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.1,4,v,100101,200053,floo,0.0,0.4,0.6,0.0,0.0,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-5/0011.png
285,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.3,0,j,100097,200053,jloov,0.0,0.8,0.2,1.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-1/0011.png
286,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.3,1,l,100098,200053,jloov,0.0,0.8,0.2,1.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-2/0011.png
287,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.3,2,o,100099,200053,jloov,0.0,0.8,0.2,1.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-3/0011.png
288,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.3,3,9,100100,200053,jloov,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-4/0011.png
289,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.3,4,v,100101,200053,floor,0.0,0.4,0.6,0.0,0.0,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-5/0011.png
290,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.5,0,j,100097,200053,jloov,0.0,0.8,0.2,1.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-1/0011.png
291,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.5,1,l,100098,200053,jborv,0.0,0.6,0.4,0.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-2/0011.png
292,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.5,2,o,100099,200053,jlaov,0.0,0.6,0.4,0.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-3/0011.png
293,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.5,3,9,100100,200053,jloov,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-4/0011.png
294,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.5,4,v,100101,200053,jloo,0.0,0.6,0.4,0.0,1.0,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-5/0011.png
295,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.7,0,j,100097,200053,iloov,0.0,0.6,0.4,0.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-1/0011.png
296,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.7,1,l,100098,200053,joory,0.0,0.4,0.6,0.0,1.0,1.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-2/0011.png
297,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.7,2,o,100099,200053,jlnov,0.0,0.6,0.4,0.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-3/0011.png
298,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.7,3,9,100100,200053,jloov,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-4/0011.png
299,11,16799.png,tudor,jlo9v,11.087793837904204,3014,0.7,4,v,100101,200053,jloo,0.0,0.6,0.4,0.0,1.0,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0011_16799.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-5/0011.png
300,12,36368.png,rindy,rboce,2.096288107318485,3015,0.0,0,r,100102,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-1/0012.png
301,12,36368.png,rindy,rboce,2.096288107318485,3015,0.0,1,b,100103,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-2/0012.png
302,12,36368.png,rindy,rboce,2.096288107318485,3015,0.0,2,o,100104,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-3/0012.png
303,12,36368.png,rindy,rboce,2.096288107318485,3015,0.0,3,c,100105,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-4/0012.png
304,12,36368.png,rindy,rboce,2.096288107318485,3015,0.0,4,e,100106,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-5/0012.png
305,12,36368.png,rindy,rboce,2.096288107318485,3015,0.1,0,r,100102,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-1/0012.png
306,12,36368.png,rindy,rboce,2.096288107318485,3015,0.1,1,b,100103,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-2/0012.png
307,12,36368.png,rindy,rboce,2.096288107318485,3015,0.1,2,o,100104,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-3/0012.png
308,12,36368.png,rindy,rboce,2.096288107318485,3015,0.1,3,c,100105,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-4/0012.png
309,12,36368.png,rindy,rboce,2.096288107318485,3015,0.1,4,e,100106,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-5/0012.png
310,12,36368.png,rindy,rboce,2.096288107318485,3015,0.3,0,r,100102,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-1/0012.png
311,12,36368.png,rindy,rboce,2.096288107318485,3015,0.3,1,b,100103,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-2/0012.png
312,12,36368.png,rindy,rboce,2.096288107318485,3015,0.3,2,o,100104,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-3/0012.png
313,12,36368.png,rindy,rboce,2.096288107318485,3015,0.3,3,c,100105,200054,rbooe,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-4/0012.png
314,12,36368.png,rindy,rboce,2.096288107318485,3015,0.3,4,e,100106,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-5/0012.png
315,12,36368.png,rindy,rboce,2.096288107318485,3015,0.5,0,r,100102,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-1/0012.png
316,12,36368.png,rindy,rboce,2.096288107318485,3015,0.5,1,b,100103,200054,rpoce,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-2/0012.png
317,12,36368.png,rindy,rboce,2.096288107318485,3015,0.5,2,o,100104,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-3/0012.png
318,12,36368.png,rindy,rboce,2.096288107318485,3015,0.5,3,c,100105,200054,rbooe,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-4/0012.png
319,12,36368.png,rindy,rboce,2.096288107318485,3015,0.5,4,e,100106,200054,rbocc,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-5/0012.png
320,12,36368.png,rindy,rboce,2.096288107318485,3015,0.7,0,r,100102,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-1/0012.png
321,12,36368.png,rindy,rboce,2.096288107318485,3015,0.7,1,b,100103,200054,rpoce,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-2/0012.png
322,12,36368.png,rindy,rboce,2.096288107318485,3015,0.7,2,o,100104,200054,rboce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-3/0012.png
323,12,36368.png,rindy,rboce,2.096288107318485,3015,0.7,3,c,100105,200054,rbooe,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-4/0012.png
324,12,36368.png,rindy,rboce,2.096288107318485,3015,0.7,4,e,100106,200054,rbocc,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0012_36368.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-5/0012.png
325,13,07514.png,video,p6uvu,9.650125384576352,3016,0.0,0,p,100107,200055,pppduvuuu,0.0,0.4444444444444444,1.0,1.0,0.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-1/0013.png
326,13,07514.png,video,p6uvu,9.650125384576352,3016,0.0,1,6,100108,200055,pppduvuuu,0.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-2/0013.png
327,13,07514.png,video,p6uvu,9.650125384576352,3016,0.0,2,u,100109,200055,pppduvuuu,0.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-3/0013.png
328,13,07514.png,video,p6uvu,9.650125384576352,3016,0.0,3,v,100110,200055,pppduvuuu,0.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-4/0013.png
329,13,07514.png,video,p6uvu,9.650125384576352,3016,0.0,4,u,100111,200055,pppduvuuu,0.0,0.4444444444444444,1.0,1.0,1.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-5/0013.png
330,13,07514.png,video,p6uvu,9.650125384576352,3016,0.1,0,p,100107,200055,pppduvuuu,0.0,0.4444444444444444,1.0,1.0,0.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-1/0013.png
331,13,07514.png,video,p6uvu,9.650125384576352,3016,0.1,1,6,100108,200055,pppduvuuu,0.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-2/0013.png
332,13,07514.png,video,p6uvu,9.650125384576352,3016,0.1,2,u,100109,200055,pppduvuuu,0.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-3/0013.png
333,13,07514.png,video,p6uvu,9.650125384576352,3016,0.1,3,v,100110,200055,pppduvuuu,0.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-4/0013.png
334,13,07514.png,video,p6uvu,9.650125384576352,3016,0.1,4,u,100111,200055,pppouvuru,0.0,0.4444444444444444,1.0,1.0,1.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-5/0013.png
335,13,07514.png,video,p6uvu,9.650125384576352,3016,0.3,0,p,100107,200055,ppppuvuuu,0.0,0.4444444444444444,1.0,1.0,0.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-1/0013.png
336,13,07514.png,video,p6uvu,9.650125384576352,3016,0.3,1,6,100108,200055,pppnuvuuu,0.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-2/0013.png
337,13,07514.png,video,p6uvu,9.650125384576352,3016,0.3,2,u,100109,200055,pppovvuuu,0.0,0.33333333333333337,1.2,0.0,1.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-3/0013.png
338,13,07514.png,video,p6uvu,9.650125384576352,3016,0.3,3,v,100110,200055,pppoudduu,0.0,0.33333333333333337,1.2,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-4/0013.png
339,13,07514.png,video,p6uvu,9.650125384576352,3016,0.3,4,u,100111,200055,pppduvvup,0.0,0.4444444444444444,1.0,1.0,1.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-5/0013.png
340,13,07514.png,video,p6uvu,9.650125384576352,3016,0.5,0,p,100107,200055,mppriuuuuu,0.0,0.30000000000000004,1.4,0.0,0.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-1/0013.png
341,13,07514.png,video,p6uvu,9.650125384576352,3016,0.5,1,6,100108,200055,ppphuvuuu,0.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-2/0013.png
342,13,07514.png,video,p6uvu,9.650125384576352,3016,0.5,2,u,100109,200055,pppovvuuu,0.0,0.33333333333333337,1.2,0.0,1.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-3/0013.png
343,13,07514.png,video,p6uvu,9.650125384576352,3016,0.5,3,v,100110,200055,pppouuuup,0.0,0.33333333333333337,1.2,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-4/0013.png
344,13,07514.png,video,p6uvu,9.650125384576352,3016,0.5,4,u,100111,200055,pulpouvvu,0.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-5/0013.png
345,13,07514.png,video,p6uvu,9.650125384576352,3016,0.7,0,p,100107,200055,mppnuuuuu,0.0,0.33333333333333337,1.2,0.0,0.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-1/0013.png
346,13,07514.png,video,p6uvu,9.650125384576352,3016,0.7,1,6,100108,200055,pppnuvuuu,0.0,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-2/0013.png
347,13,07514.png,video,p6uvu,9.650125384576352,3016,0.7,2,u,100109,200055,pppovvuuu,0.0,0.33333333333333337,1.2,0.0,1.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-3/0013.png
348,13,07514.png,video,p6uvu,9.650125384576352,3016,0.7,3,v,100110,200055,pppouuuup,0.0,0.33333333333333337,1.2,0.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-4/0013.png
349,13,07514.png,video,p6uvu,9.650125384576352,3016,0.7,4,u,100111,200055,puipouvvup,0.0,0.4,1.2,0.0,1.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0013_07514.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-5/0013.png
350,14,41939.png,copra,1a7j8,9.088794867233933,3017,0.0,0,1,100112,200056,jaljp,0.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0014_41939.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-1/0014.png
351,14,41939.png,copra,1a7j8,9.088794867233933,3017,0.0,1,a,100113,200056,jaljp,0.0,0.4,0.6,1.0,0.0,0.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0014_41939.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-2/0014.png
352,14,41939.png,copra,1a7j8,9.088794867233933,3017,0.0,2,7,100114,200056,jaljp,0.0,0.4,0.6,0.0,0.0,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0014_41939.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-3/0014.png
353,14,41939.png,copra,1a7j8,9.088794867233933,3017,0.0,3,j,100115,200056,jaljp,0.0,0.4,0.6,1.0,0.0,1.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0014_41939.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-4/0014.png
354,14,41939.png,copra,1a7j8,9.088794867233933,3017,0.0,4,8,100116,200056,jaljp,0.0,0.4,0.6,0.0,0.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0014_41939.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-5/0014.png
355,14,41939.png,copra,1a7j8,9.088794867233933,3017,0.1,0,1,100112,200056,ialjp,0.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0014_41939.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-1/0014.png
356,14,41939.png,copra,1a7j8,9.088794867233933,3017,0.1,1,a,100113,200056,jaljp,0.0,0.4,0.6,1.0,0.0,0.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0014_41939.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-2/0014.png
357,14,41939.png,copra,1a7j8,9.088794867233933,3017,0.1,2,7,100114,200056,jaljp,0.0,0.4,0.6,0.0,0.0,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0014_41939.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-3/0014.png
358,14,41939.png,copra,1a7j8,9.088794867233933,3017,0.1,3,j,100115,200056,jaljo,0.0,0.4,0.6,1.0,0.0,1.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0014_41939.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-4/0014.png
